lat,lon,ttMoho,ttMohostd,dvMoho,dvMohostd,breadthMoho,typeMoho,ttLAB,ttLABstd,ampLAB,ampLABstd,breadthLAB,typeLAB
33,-103.5,12.9117,0.6724,0.0455577,0.0443,1,Ps,12.7885,3.92198,0.0265772,0.00441294,18.5898,Sp
33.25,-103.5,12.9551,0.6724,0.0548276,0.0443,1,Ps,12.8821,3.87649,0.0260214,0.00589403,3.21325,Sp
33.5,-103.5,12.8902,0.6724,0.0665005,0.0443,1,Ps,12.6694,3.97227,0.0400247,0.00766882,27.7798,Sp
33.75,-103.5,12.9066,0.6724,0.0699621,0.0443,1,Ps,12.5584,4.05648,0.0447831,0.00255108,10.0999,Sp
34,-103.5,13.1033,0.6724,0.0737917,0.0443,1,Ps,12.0895,4.42125,0.0374164,0.00612103,15.18,Sp
34.25,-103.5,13.2178,0.6724,0.0736098,0.0443,1,Ps,11.379,4.81761,0.0311626,0.00132596,6.38018,Sp
34.5,-103.5,13.2988,0.6724,0.0715028,0.0443,1,Ps,11.0373,5.0219,0.0298711,0.00184236,10.5401,Sp
34.75,-103.5,13.1651,0.6724,0.0703355,0.0443,1,Ps,11.9341,4.77888,0.0254435,0.00266963,47.13,Sp
35,-103.5,13.1479,0.6724,0.0672504,0.0443,1,Ps,13.2374,3.97615,0.0267126,0.00280962,6.66019,Sp
35.25,-103.5,12.7644,0.6724,0.0654474,0.0443,1,Ps,13.5325,3.68781,0.0293867,0.00187278,19.0799,Sp
35.5,-103.5,12.6369,0.6724,0.066292,0.0443,1,Ps,13.4782,3.83816,0.0280202,0.00280178,23.4398,Sp
35.75,-103.5,12.6015,0.6724,0.0729668,0.0443,1,Ps,13.1221,4.33741,0.0259086,0.00342342,47.13,Sp
36,-103.5,12.8134,0.6724,0.0683113,0.0443,1,Ps,13.2301,4.18158,0.0311009,0.00449835,2.48035,Sp
36.25,-103.5,12.9273,0.6724,0.0672842,0.0443,1,Ps,12.9873,4.30495,0.0311009,0.00356374,19.3599,Sp
36.5,-103.5,13.0952,0.6724,0.0657586,0.0443,1,Ps,15.6564,3.29595,0.0305882,0.00284354,5.37003,Sp
36.75,-103.5,12.8086,0.6724,0.0685862,0.0443,1,Ps,15.12,3.15789,0.0302064,0.00317193,11.1002,Sp
37,-103.5,12.3724,0.6724,0.0781884,0.0443,1,Ps,14.3403,3.61832,0.0318988,0.00361791,10.2701,Sp
37.25,-103.5,12.2418,0.6724,0.0825765,0.0443,1,Ps,13.3893,4.07932,0.0309706,0.00334511,21.0201,Sp
37.5,-103.5,12.2149,0.6724,0.0880548,0.0443,1,Ps,14.2821,3.80579,0.0321757,0.00549907,18.9799,Sp
37.75,-103.5,12.3527,0.6724,0.0866799,0.0443,1,Ps,14.584,3.63022,0.0347818,0.00698688,32.87,Sp
38,-103.5,12.6882,0.6724,0.0797141,0.0443,1,Ps,14.7794,3.57919,0.0258232,0.00501284,28.2498,Sp
38.25,-103.5,13.2118,0.6724,0.0720564,0.0443,1,Ps,13.5276,4.08779,0.0232506,0.00460971,7.41007,Sp
38.5,-103.5,13.5027,0.6724,0.0699655,0.0443,1,Ps,13.457,3.71609,0.0352148,0.011024,9.81995,Sp
38.75,-103.5,13.3538,0.6724,0.0692914,0.0443,1,Ps,13.6221,3.64029,0.0530518,0.00759844,19.72,Sp
39,-103.5,13.2688,0.6724,0.0695246,0.0443,1,Ps,13.8891,3.50855,0.044788,0.0129752,24.82,Sp
39.25,-103.5,13.4384,0.6724,0.0710483,0.0443,1,Ps,14.3533,3.60671,0.0274147,0.00837503,26.9499,Sp
39.5,-103.5,13.4983,0.6724,0.0717199,0.0443,1,Ps,16.3655,2.64136,0.0230796,0.00149758,23.6198,Sp
39.75,-103.5,13.8085,0.6724,0.072632,0.0443,1,Ps,16.7782,2.83423,0.0230294,0.00354733,14.2599,Sp
40,-103.5,14.1669,0.6724,0.0640219,0.0443,1,Ps,12.2866,5.42473,0.0328932,0.0105143,28.6198,Sp
40.25,-103.5,14.3162,0.6724,0.0646019,0.0443,1,Ps,12.744,4.4177,0.0381142,0.005758,27.59,Sp
40.5,-103.5,14.1657,0.6724,0.0724711,0.0443,1,Ps,14.0029,3.67645,0.0405253,0.00390652,22.6997,Sp
40.75,-103.5,14.0149,0.6724,0.0764676,0.0443,1,Ps,14.2165,3.38511,0.0356483,0.00535898,12.31,Sp
41,-103.5,13.8797,0.6724,0.0895745,0.0443,1,Ps,14.1118,3.42917,0.0288773,0.00421779,18.4298,Sp
41.25,-103.5,13.9801,0.6724,0.0908852,0.0443,1,Ps,13.606,3.61262,0.023626,0.00140904,18.646,Sp
41.5,-103.5,13.998,0.6724,0.089644,0.0443,1,Ps,13.4593,3.75892,0.0257204,0.00214547,10.56,Sp
41.75,-103.5,14.0194,0.6724,0.0819144,0.0443,1,Ps,13.9793,3.57549,0.0267797,0.00257188,45.4601,Sp
42,-103.5,14.0494,0.6724,0.0732992,0.0443,1,Ps,13.6192,3.99504,0.0292595,0.00379333,22.6997,Sp
42.25,-103.5,14.0569,0.6724,0.064147,0.0443,1,Ps,12.1046,4.50832,0.0311319,0.00367041,10,Sp
42.5,-103.5,14.1625,0.6724,0.0588565,0.0443,1,Ps,12.2325,4.31277,0.0356045,0.0026486,19.82,Sp
42.75,-103.5,14.2476,0.6724,0.0611199,0.0443,1,Ps,12.1014,4.44401,0.0348019,0.00287533,15.1801,Sp
43,-103.5,14.4075,0.6724,0.0631785,0.0443,1,Ps,11.6894,4.76934,0.0289246,0.00350847,18.3398,Sp
43.25,-103.5,14.3123,0.6724,0.0638535,0.0443,1,Ps,10.9411,5.02287,0.0292042,0.00340313,14.8199,Sp
43.5,-103.5,14.2301,0.6724,0.0623658,0.0443,1,Ps,10.9752,4.86213,0.0311397,0.00147551,25.09,Sp
43.75,-103.5,13.9753,0.6724,0.0659738,0.0443,1,Ps,11.2876,4.92551,0.0295886,0.00258059,30.9201,Sp
44,-103.5,13.6577,0.6724,0.0657041,0.0443,1,Ps,12.132,4.39761,0.0295886,0.00297588,15.65,Sp
44.25,-103.5,13.8212,0.6724,0.0798687,0.0443,1,Ps,12.0724,4.31624,0.0341996,0.00452219,34.0799,Sp
44.5,-103.5,13.9371,0.6724,0.09039,0.0443,1,Ps,12.2963,4.25248,0.0383308,0.00116484,7.22021,Sp
44.75,-103.5,14.1232,0.6724,0.0880249,0.0443,1,Ps,12.5232,4.11818,0.0385216,0.00130004,16.8402,Sp
45,-103.5,14.2008,0.6724,0.0796417,0.0443,1,Ps,12.4939,4.12114,0.0400245,0.00200886,25.5501,Sp
45.25,-103.5,14.3037,0.6724,0.0715851,0.0443,1,Ps,12.6112,4.09889,0.0387808,0.00334241,4.81994,Sp
45.5,-103.5,14.3633,0.6724,0.0712523,0.0443,1,Ps,12.8232,4.01873,0.0344865,0.00239984,29.5399,Sp
45.75,-103.5,14.2976,0.6724,0.0775257,0.0443,1,Ps,13.0219,3.95467,0.0354684,0.00179596,21.0201,Sp
46,-103.5,14.2672,0.6724,0.0844718,0.0443,1,Ps,13.1797,4.07651,0.0324487,0.00573883,24.9901,Sp
46.25,-103.5,14.1415,0.6724,0.0832987,0.0443,1,Ps,14.5257,3.19665,0.0239143,0.00182212,30.5697,Sp
46.5,-103.5,14.0126,0.6724,0.0770365,0.0443,1,Ps,14.5044,3.06728,0.0235097,0.00158914,18.5199,Sp
46.75,-103.5,13.7869,0.6724,0.057777,0.0443,1,Ps,14.3767,3.04624,0.0229929,0.00156785,21.275,Sp
47,-103.5,13.7544,0.6724,0.0448976,0.0443,1,Ps,8.2067,6.17199,0.0229087,0.000279727,10.866,Sp
47.25,-103.5,13.6546,0.6724,0.0384512,0.0443,1,Ps,8.3462,6.11407,0.0275418,0.0150867,8.6902,Sp
47.5,-103.5,13.6385,0.6724,0.0383821,0.0443,1,Ps,8.40377,6.14282,0.039231,0.016531,13.9101,Sp
49,-103.5,14.0971,0.6724,0.0843995,0.0443,1,Ps,12.6832,3.84471,0.0251359,0,15.845,Sp
49.25,-103.5,14.1013,0.6724,0.0837507,0.0443,1,Ps,14.0543,3.56409,0.0251995,0.00159553,4.53994,Sp
29.25,-103.25,10.9045,0.6724,0.061771,0.0443,1,Ps,11.2127,4.9272,0.0731529,0.00782425,25.1195,Sp
29.5,-103.25,11.0359,0.6724,0.0634111,0.0443,1,Ps,11.2876,4.95837,0.0591479,0.0167749,7.77982,Sp
29.75,-103.25,11.4183,0.6724,0.0694692,0.0443,1,Ps,11.8985,4.75735,0.0378435,0.00586788,2.41002,Sp
30,-103.25,11.8009,0.6724,0.0752963,0.0443,1,Ps,12.2438,4.3885,0.0316713,0.00761611,12.8698,Sp
30.25,-103.25,11.9712,0.6724,0.0807455,0.0443,1,Ps,12.197,4.62393,0.0283308,0.00680347,8.16052,Sp
30.5,-103.25,11.8339,0.6724,0.0747379,0.0443,1,Ps,11.8521,4.69233,0.0292397,0.00599861,11.8395,Sp
30.75,-103.25,11.5688,0.6724,0.0604389,0.0443,1,Ps,11.9574,4.45784,0.0372469,0.0046363,32.2201,Sp
31,-103.25,11.2929,0.6724,0.0573775,0.0443,1,Ps,12.0631,4.32769,0.038851,0.0051162,24.91,Sp
31.25,-103.25,11.1398,0.6724,0.0554341,0.0443,1,Ps,12.0482,4.37286,0.0315386,0.00714658,10.7398,Sp
31.5,-103.25,11.2477,0.6724,0.0519902,0.0443,1,Ps,12.842,4.14169,0.026629,0.00448359,37.4197,Sp
31.75,-103.25,11.6058,0.6724,0.0548177,0.0443,1,Ps,13.3748,3.64547,0.0323578,0.00414286,27.41,Sp
32,-103.25,12.1017,0.6724,0.0549426,0.0443,1,Ps,13.5272,3.5679,0.0361198,0.00204768,28.9002,Sp
32.25,-103.25,12.6179,0.6724,0.0471383,0.0443,1,Ps,13.6035,3.5984,0.0363208,0.00292524,21.1204,Sp
32.5,-103.25,13.0205,0.6724,0.0366074,0.0443,1,Ps,13.122,3.93421,0.032266,0.00413631,15.6508,Sp
32.75,-103.25,13.1419,0.6724,0.0372555,0.0443,1,Ps,12.7404,4.05878,0.0271929,0.00442775,17.2202,Sp
33,-103.25,13.1145,0.6724,0.0459896,0.0443,1,Ps,12.7445,4.01144,0.0248971,0.00373568,24.91,Sp
33.25,-103.25,12.9899,0.6724,0.0555781,0.0443,1,Ps,12.926,3.82462,0.0256656,0.00381373,29.1967,Sp
33.5,-103.25,12.9549,0.6724,0.0673132,0.0443,1,Ps,12.8061,3.89475,0.0377367,0.00839662,12.9599,Sp
33.75,-103.25,13.0149,0.6724,0.0731714,0.0443,1,Ps,12.6513,4.01833,0.0440152,0.0034762,25.5608,Sp
34,-103.25,13.2134,0.6724,0.0774157,0.0443,1,Ps,12.2519,4.59764,0.0328098,0.00709853,23.4306,Sp
34.25,-103.25,13.3007,0.6724,0.0754873,0.0443,1,Ps,11.6594,5.37363,0.0286508,0.00242004,14.4295,Sp
34.5,-103.25,13.5375,0.6724,0.0674917,0.0443,1,Ps,10.8936,5.82314,0.0293877,0.00187761,8.96963,Sp
34.75,-103.25,13.4108,0.6724,0.0636544,0.0443,1,Ps,11.982,5.04149,0.0252201,0.00266697,1.47936,Sp
35,-103.25,13.1594,0.6724,0.0611118,0.0443,1,Ps,13.5885,3.8861,0.02774,0.00375803,21.3894,Sp
35.25,-103.25,12.8967,0.6724,0.0578594,0.0443,1,Ps,13.4131,3.72198,0.0310282,0.00206022,25.1801,Sp
35.5,-103.25,12.906,0.6724,0.0596108,0.0443,1,Ps,13.122,3.8794,0.0302928,0.00417821,29.0803,Sp
35.75,-103.25,12.9735,0.6724,0.0651042,0.0443,1,Ps,13.1831,3.9517,0.0329238,0.00490489,31.6594,Sp
36,-103.25,13.0439,0.6724,0.0640717,0.0443,1,Ps,13.4837,3.73558,0.035379,0.00251141,18.8796,Sp
36.25,-103.25,13.1935,0.6724,0.0624484,0.0443,1,Ps,13.6361,3.78248,0.0334745,0.00280522,30,Sp
36.5,-103.25,13.2998,0.6724,0.0603348,0.0443,1,Ps,15.0209,3.34343,0.0305713,0.00198937,31.0304,Sp
36.75,-103.25,13.1337,0.6724,0.0600312,0.0443,1,Ps,15.0595,3.36767,0.0281141,0.00317138,24.8199,Sp
37,-103.25,12.9201,0.6724,0.0634174,0.0443,1,Ps,14.1853,3.9867,0.025816,0.00334708,10.9197,Sp
37.25,-103.25,12.5641,0.6724,0.0753225,0.0443,1,Ps,12.2282,4.77376,0.0293973,0.00713669,13.5098,Sp
37.5,-103.25,12.4384,0.6724,0.0826893,0.0443,1,Ps,11.8858,5.26355,0.0409999,0.01058,2.86984,Sp
37.75,-103.25,12.4192,0.6724,0.0888096,0.0443,1,Ps,12.8391,5.04497,0.0432157,0.0115711,15.1692,Sp
38,-103.25,12.5715,0.6724,0.0894816,0.0443,1,Ps,15.1697,4.1074,0.0289571,0.0121855,25.7397,Sp
38.25,-103.25,12.6916,0.6724,0.0886664,0.0443,1,Ps,13.7957,4.65031,0.0239372,0.00260632,17.47,Sp
38.5,-103.25,12.838,0.6724,0.084717,0.0443,1,Ps,13.5302,3.9568,0.0275474,0.00864715,22.0401,Sp
38.75,-103.25,12.8532,0.6724,0.0815212,0.0443,1,Ps,13.5856,3.78673,0.0363272,0.0123164,18.9099,Sp
39,-103.25,12.9566,0.6724,0.0748761,0.0443,1,Ps,13.8182,3.65875,0.0329091,0.0115381,14.8211,Sp
39.25,-103.25,13.0242,0.6724,0.0747799,0.0443,1,Ps,14.0976,3.40081,0.0247838,0.00463779,12.364,Sp
39.5,-103.25,13.2351,0.6724,0.0729241,0.0443,1,Ps,16.4561,2.50376,0.0207331,0.00180742,22.0215,Sp
39.75,-103.25,13.7192,0.6724,0.0650698,0.0443,1,Ps,16.8499,3.27432,0.0243492,0.00531358,13.77,Sp
40,-103.25,14.3232,0.6724,0.0519487,0.0443,1,Ps,11.916,5.3247,0.047314,0.0107661,14.7299,Sp
40.25,-103.25,14.3869,0.6724,0.0501431,0.0443,1,Ps,12.204,4.72696,0.0469678,0.00609497,32.59,Sp
40.5,-103.25,14.3336,0.6724,0.0549629,0.0443,1,Ps,14.2846,3.59386,0.0438511,0.00307719,11.8601,Sp
40.75,-103.25,13.9174,0.6724,0.0712152,0.0443,1,Ps,14.3512,3.27187,0.0364599,0.00647817,16.1204,Sp
41,-103.25,13.8874,0.6724,0.0748113,0.0443,1,Ps,14.3226,3.2889,0.0274083,0.00558672,24.3298,Sp
41.25,-103.25,13.8454,0.6724,0.0873239,0.0443,1,Ps,14.2254,3.21683,0.0182944,0,25.8246,Sp
41.5,-103.25,14.0551,0.6724,0.0873609,0.0443,1,Ps,14.1176,3.469,0.023099,0.00280548,35.3383,Sp
41.75,-103.25,14.1129,0.6724,0.0807892,0.0443,1,Ps,13.9753,3.4794,0.0283692,0.00387214,39.2603,Sp
42,-103.25,14.1344,0.6724,0.0757023,0.0443,1,Ps,13.5583,3.74194,0.0336703,0.00291397,32.0401,Sp
42.25,-103.25,14.1416,0.6724,0.0668355,0.0443,1,Ps,12.6775,4.24922,0.0379246,0.00413614,9.98913,Sp
42.5,-103.25,14.042,0.6724,0.0588076,0.0443,1,Ps,12.2484,4.29983,0.0361345,0.00337216,19.82,Sp
42.75,-103.25,14.2381,0.6724,0.0569468,0.0443,1,Ps,12.1167,4.40129,0.031965,0.00447682,9.26032,Sp
43,-103.25,14.4328,0.6724,0.064388,0.0443,1,Ps,11.3886,4.874,0.026812,0.00335864,14.7299,Sp
43.25,-103.25,14.7366,0.6724,0.0710651,0.0443,1,Ps,11.1109,4.95427,0.0273399,0.00350764,10.2007,Sp
43.5,-103.25,14.5772,0.6724,0.0740774,0.0443,1,Ps,11.1605,4.92586,0.0294535,0.00402624,11.6594,Sp
43.75,-103.25,14.2754,0.6724,0.0723975,0.0443,1,Ps,11.4508,4.85149,0.032121,0.00239622,12.4002,Sp
44,-103.25,13.9851,0.6724,0.0729973,0.0443,1,Ps,12.2495,4.39284,0.0308922,0.00268294,6.18981,Sp
44.25,-103.25,13.846,0.6724,0.0814356,0.0443,1,Ps,12.2787,4.22178,0.0307779,0.0036405,29.6302,Sp
44.5,-103.25,13.8472,0.6724,0.0851551,0.0443,1,Ps,12.3914,4.18666,0.036328,0.00302303,34.7299,Sp
44.75,-103.25,14.01,0.6724,0.082034,0.0443,1,Ps,12.5944,4.07261,0.0365743,0.00392175,34.0705,Sp
45,-103.25,14.0124,0.6724,0.0783136,0.0443,1,Ps,12.4585,4.16949,0.0356828,0.00600155,25.9197,Sp
45.25,-103.25,13.9755,0.6724,0.0765721,0.0443,1,Ps,12.4239,4.17325,0.0312694,0.00754259,27.2202,Sp
45.5,-103.25,13.903,0.6724,0.0788684,0.0443,1,Ps,12.6248,4.07136,0.0337673,0.00484099,11.5705,Sp
45.75,-103.25,13.9177,0.6724,0.0812984,0.0443,1,Ps,12.6837,4.07468,0.0344649,0.00201172,10,Sp
46,-103.25,13.9903,0.6724,0.0834001,0.0443,1,Ps,13.0253,4.00984,0.028707,0.00534343,18.0499,Sp
46.25,-103.25,13.9341,0.6724,0.0825236,0.0443,1,Ps,14.042,3.44241,0.0218616,0.00152067,21.6702,Sp
46.5,-103.25,14.0137,0.6724,0.0770458,0.0443,1,Ps,14.442,3.13052,0.0223513,0.00122012,15,Sp
46.75,-103.25,13.8094,0.6724,0.0576919,0.0443,1,Ps,14.5103,3.01777,0.0233677,0.00153,15.3666,Sp
47,-103.25,13.6805,0.6724,0.0442287,0.0443,1,Ps,14.7537,2.93856,0.0246331,0.00270819,13.366,Sp
47.25,-103.25,13.6662,0.6724,0.0378844,0.0443,1,Ps,8.2879,6.14607,0.039231,0.016531,8.24495,Sp
47.5,-103.25,13.6216,0.6724,0.0383797,0.0443,1,Ps,8.3293,6.142,0.0509202,0,8.21719,Sp
49,-103.25,13.9736,0.6724,0.0940086,0.0443,1,Ps,13.7235,3.28521,0.0217574,0,22.6159,Sp
49.25,-103.25,14.0186,0.6724,0.091517,0.0443,1,Ps,13.8757,3.2854,0.0272555,0.00331437,17.4197,Sp
29.25,-103,11.1551,0.6724,0.0596219,0.0443,1,Ps,11.4145,4.76556,0.076124,0.0030803,23.2175,Sp
29.5,-103,11.3968,0.6724,0.0608017,0.0443,1,Ps,11.6814,4.83093,0.0396824,0.0121325,16.6235,Sp
29.75,-103,11.5188,0.6724,0.0698731,0.0443,1,Ps,12.147,4.52698,0.0392826,0.00259763,7.23006,Sp
30,-103,11.7568,0.6724,0.0787872,0.0443,1,Ps,12.2089,4.48713,0.0392826,0.00481376,10.19,Sp
30.25,-103,11.9362,0.6724,0.0845146,0.0443,1,Ps,12.6845,4.32471,0.0288785,0.00540613,19.2598,Sp
30.5,-103,11.7986,0.6724,0.0775867,0.0443,1,Ps,12.333,4.42985,0.0302335,0.00539521,23.4298,Sp
30.75,-103,11.3755,0.6724,0.0570648,0.0443,1,Ps,12.0057,4.34821,0.0361589,0.00368468,26.4803,Sp
31,-103,11.3624,0.6724,0.0518448,0.0443,1,Ps,12.0599,4.28989,0.0361375,0.00315389,29.5499,Sp
31.25,-103,11.2052,0.6724,0.0447489,0.0443,1,Ps,11.9555,4.39477,0.0286805,0.00465382,27.1299,Sp
31.5,-103,11.5678,0.6724,0.0406331,0.0443,1,Ps,11.8586,4.79191,0.0247516,0.00504075,15.8301,Sp
31.75,-103,11.6972,0.6724,0.0490785,0.0443,1,Ps,13.2363,4.01371,0.0299098,0.00510032,10.65,Sp
32,-103,12.0567,0.6724,0.0551995,0.0443,1,Ps,12.9508,3.8979,0.0326289,0.00424746,10.4601,Sp
32.25,-103,12.5935,0.6724,0.0497442,0.0443,1,Ps,12.6296,4.14671,0.0341309,0.00226785,25.7401,Sp
32.5,-103,12.8659,0.6724,0.0431927,0.0443,1,Ps,12.2498,4.3806,0.0313038,0.00375352,10.19,Sp
32.75,-103,12.9865,0.6724,0.0461929,0.0443,1,Ps,11.7415,4.59489,0.0260617,0.00356455,16.0201,Sp
33,-103,12.9682,0.6724,0.0552174,0.0443,1,Ps,11.0575,5.04078,0.0250145,0.00242472,24.91,Sp
33.25,-103,12.8392,0.6724,0.0672286,0.0443,1,Ps,13.0229,4.39679,0.0250145,0.00421144,19.2599,Sp
33.5,-103,12.9424,0.6724,0.0802584,0.0443,1,Ps,13.0241,3.75483,0.03616,0.00815764,10,Sp
33.75,-103,12.9032,0.6724,0.0871921,0.0443,1,Ps,12.8738,3.86968,0.0422923,0.00434272,7.59003,Sp
34,-103,13.1022,0.6724,0.090193,0.0443,1,Ps,12.8511,4.11732,0.0351604,0.00565231,26.5602,Sp
34.25,-103,13.3462,0.6724,0.0822892,0.0443,1,Ps,14.2019,3.56019,0.0305687,0.00548588,25.0999,Sp
34.5,-103,13.5268,0.6724,0.0688109,0.0443,1,Ps,14.384,3.51154,0.0327663,0.00394294,27.7897,Sp
34.75,-103,13.5378,0.6724,0.0586292,0.0443,1,Ps,14.216,3.71345,0.0273375,0.0033325,16.9499,Sp
35,-103,13.1711,0.6724,0.0558283,0.0443,1,Ps,13.8256,3.48482,0.027417,0.00236474,14.91,Sp
35.25,-103,13.183,0.6724,0.0517188,0.0443,1,Ps,13.129,3.89473,0.0325538,0.00490337,27.69,Sp
35.5,-103,13.2025,0.6724,0.0563781,0.0443,1,Ps,12.9709,3.88036,0.0406708,0.00634205,26.2902,Sp
35.75,-103,13.439,0.6724,0.0587065,0.0443,1,Ps,13.5534,3.69239,0.0382501,0.00491374,38.7999,Sp
36,-103,13.5515,0.6724,0.0590825,0.0443,1,Ps,13.7378,3.50976,0.0363932,0.00153753,29.6399,Sp
36.25,-103,13.519,0.6724,0.0570743,0.0443,1,Ps,13.6715,3.60138,0.0363932,0.00293956,29.2599,Sp
36.5,-103,13.5323,0.6724,0.0544422,0.0443,1,Ps,13.8722,3.90334,0.0328912,0.00445294,30.19,Sp
36.75,-103,13.3884,0.6724,0.0539199,0.0443,1,Ps,12.0673,5.14541,0.0316787,0.00871459,23.6101,Sp
37,-103,13.365,0.6724,0.0523468,0.0443,1,Ps,11.3612,5.23806,0.0316787,0.0076561,5.55008,Sp
37.25,-103,12.8705,0.6724,0.0678127,0.0443,1,Ps,11.5624,4.86614,0.0381182,0.0142126,16.85,Sp
37.5,-103,12.7511,0.6724,0.0762326,0.0443,1,Ps,11.3694,4.73336,0.0611686,0.00914952,5.09002,Sp
37.75,-103,12.6746,0.6724,0.0863258,0.0443,1,Ps,10.8638,5.01007,0.0611686,0.00738051,7.12024,Sp
38,-103,12.4455,0.6724,0.0965079,0.0443,1,Ps,10.6043,5.87106,0.0407623,0.0150737,15.65,Sp
38.25,-103,12.2123,0.6724,0.108431,0.0443,1,Ps,10.5359,5.83842,0.028207,0.00499691,24.0799,Sp
38.5,-103,12.443,0.6724,0.0981121,0.0443,1,Ps,10.7166,5.9899,0.0249199,0.00364457,10.7301,Sp
38.75,-103,12.6465,0.6724,0.0884966,0.0443,1,Ps,14.9239,3.19592,0.0259922,0.00210556,9.63989,Sp
39,-103,12.7775,0.6724,0.0836046,0.0443,1,Ps,14.9167,3.35716,0.0246031,0.00193442,14.4499,Sp
39.25,-103,12.8381,0.6724,0.0811926,0.0443,1,Ps,12.8257,4.09213,0.0233553,0.00224523,14.3933,Sp
39.5,-103,12.9739,0.6724,0.0783122,0.0443,1,Ps,13.0284,3.9646,0.0266659,0.0048768,9.46801,Sp
39.75,-103,13.4527,0.6724,0.0720387,0.0443,1,Ps,12.3991,4.40257,0.0343557,0.00625261,15.6558,Sp
40,-103,13.7676,0.6724,0.0673072,0.0443,1,Ps,12.1864,4.42654,0.0457829,0.00842525,27.6898,Sp
40.25,-103,14.1824,0.6724,0.0583489,0.0443,1,Ps,12.2823,4.6019,0.0480324,0.0055477,9.43027,Sp
40.5,-103,14.1583,0.6724,0.0588752,0.0443,1,Ps,13.8574,3.86079,0.0399796,0.0078764,28.5298,Sp
40.75,-103,13.8672,0.6724,0.0667645,0.0443,1,Ps,14.3138,3.32245,0.0278665,0.00723628,5.74006,Sp
41,-103,13.783,0.6724,0.0775892,0.0443,1,Ps,14.2452,3.34327,0.0227745,0.00326899,10.2701,Sp
41.25,-103,13.7947,0.6724,0.0933113,0.0443,1,Ps,14.1227,3.55594,0.0194246,0.00114891,37.1299,Sp
41.5,-103,13.7859,0.6724,0.0988358,0.0443,1,Ps,14.1445,3.74879,0.0219227,0.00151168,43.1053,Sp
41.75,-103,14.0917,0.6724,0.0942527,0.0443,1,Ps,14.1549,3.69312,0.0247302,0.00410957,34.6399,Sp
42,-103,14.1277,0.6724,0.0906999,0.0443,1,Ps,13.6182,3.76664,0.0318614,0.00620333,30.47,Sp
42.25,-103,14.2763,0.6724,0.0773531,0.0443,1,Ps,13.2079,3.88673,0.041546,0.00405668,17.97,Sp
42.5,-103,14.1415,0.6724,0.0597827,0.0443,1,Ps,12.9541,4.06702,0.0396972,0.00724059,15.56,Sp
42.75,-103,14.2405,0.6724,0.0566628,0.0443,1,Ps,12.4414,4.36673,0.0275343,0.00455568,7.77008,Sp
43,-103,14.6489,0.6724,0.0665215,0.0443,1,Ps,12.1547,4.66225,0.0223395,0.00114904,12.615,Sp
43.25,-103,14.9252,0.6724,0.0768353,0.0443,1,Ps,11.4034,5.2237,0.0207056,0.00113927,17.82,Sp
43.5,-103,14.804,0.6724,0.0844345,0.0443,1,Ps,12.2948,4.66024,0.0238961,0.00293675,24.7299,Sp
43.75,-103,14.2432,0.6724,0.0812244,0.0443,1,Ps,12.2612,4.45109,0.030858,0.0035592,20.2897,Sp
44,-103,14.0398,0.6724,0.0806829,0.0443,1,Ps,12.3466,4.30394,0.0320484,0.00177037,19.7299,Sp
44.25,-103,13.88,0.6724,0.0831052,0.0443,1,Ps,12.3695,4.34086,0.0289099,0.0024905,11.4801,Sp
44.5,-103,13.9102,0.6724,0.0801576,0.0443,1,Ps,12.3758,4.35628,0.0269838,0.00365039,48.6198,Sp
44.75,-103,13.7354,0.6724,0.0790881,0.0443,1,Ps,12.3836,4.30211,0.0257354,0.00445889,34.3599,Sp
45,-103,13.6784,0.6724,0.082992,0.0443,1,Ps,12.2102,4.35001,0.0241235,0.00288263,38.5199,Sp
45.25,-103,13.5335,0.6724,0.0881619,0.0443,1,Ps,12.2944,4.25547,0.0240526,0.00244296,25,Sp
45.5,-103,13.3499,0.6724,0.0897696,0.0443,1,Ps,12.371,4.15802,0.0274312,0.00388162,27.3297,Sp
45.75,-103,13.3796,0.6724,0.0844042,0.0443,1,Ps,12.5095,4.12812,0.028735,0.00447551,11.6699,Sp
46,-103,13.4766,0.6724,0.0844591,0.0443,1,Ps,12.8585,3.97383,0.0231151,0.00411256,28.8087,Sp
46.25,-103,13.6439,0.6724,0.0853842,0.0443,1,Ps,14.1845,3.353,0.0223442,0.00124626,20.5575,Sp
46.5,-103,13.993,0.6724,0.0850724,0.0443,1,Ps,14.4776,3.14624,0.0236582,0.00191566,18.9899,Sp
46.75,-103,13.7958,0.6724,0.0683533,0.0443,1,Ps,14.6101,3.09095,0.0256531,0.00261709,13.6198,Sp
47,-103,13.7631,0.6724,0.0585327,0.0443,1,Ps,14.5957,3.09707,0.0297897,0.00259665,19.5399,Sp
47.25,-103,13.6988,0.6724,0.0455588,0.0443,1,Ps,14.3832,3.13107,0.0307717,0.00118861,8.65834,Sp
48,-103,13.8895,0.6724,0.0606329,0.0443,1,Ps,8.14793,6.21916,0.0223028,0.000143212,14.3374,Sp
49,-103,13.9118,0.6724,0.0977131,0.0443,1,Ps,15.1101,3.06824,0.0234661,0.00486357,29.3867,Sp
49.25,-103,13.8465,0.6724,0.0965449,0.0443,1,Ps,13.9603,3.53237,0.0270505,0.00341906,22.2299,Sp
29.5,-102.75,11.6393,0.6724,0.0644695,0.0443,1,Ps,12.1411,4.83334,0.0390205,0.00267301,14.91,Sp
