lat,lon,ttSed,ttSedstd,dvSed,dvSedstd,breadthSed,typeSed,ttMoho,ttMohostd,dvMoho,dvMohostd,breadthMoho,typeMoho,ttLAB,ttLABstd,dvLAB,dvLABstd,breadthLAB,typeLAB
24.2551658266614,91.4477316691126,5.80800998849377,0.274,0.0386577737296985,0.0143060112954361,0.001,Ps,10.5782918365216,0.2222,0.0541678259647842,0.0361118839765228,1,Ps,17.9406038134976,0.2222,0.0259524251134777,0.0173016167423185,1,Ps
24.2612426288712,91.4656651000038,5.8148649824023,0.274,0.0374889662672882,0.00880182340914114,0.001,Ps,10.5812731752236,0.2222,0.0548785522638387,0.0365857015092258,1,Ps,17.9536802706964,0.2222,0.0264775361999146,0.0176516907999431,1,Ps
24.267317328162,91.4836002451763,5.79990089974741,0.274,0.0459885777100751,0.00928019299517039,0.001,Ps,10.5588975956727,0.2222,0.0577164997987517,0.0384776665325011,1,Ps,17.9382584102365,0.2222,0.0258639454955145,0.017242630330343,1,Ps
24.2733899237378,91.5015371046856,5.80048422086948,0.274,0.0543155714400511,0.0133652248454164,0.001,Ps,10.5568394737046,0.2222,0.0617678760470059,0.0411785840313372,1,Ps,18.5619621943153,0.2222,0.0246496399880345,0.0164330933253563,1,Ps
24.279460414802,91.5194756785865,5.79330005476247,0.274,0.0504978209814692,0.0101147263067695,0.001,Ps,10.5599641187094,0.2222,0.0638928711334914,0.0425952474223276,1,Ps,18.5642461680919,0.2222,0.0252096907057503,0.0168064604705002,1,Ps
24.2855288005587,91.5374159669329,5.80383415729976,0.274,0.0404221442257909,0.00277720005336678,0.001,Ps,10.5827520871266,0.2222,0.0631315327054,0.0420876884702667,1,Ps,18.5836226043547,0.2222,0.0264207333386622,0.0176138222257748,1,Ps
24.2915950802115,91.5553579697783,5.80134943455989,0.274,0.0345006366192741,0.017250318309637,0.001,Ps,10.5902973146713,0.2222,0.0598354463608152,0.0398902975738768,1,Ps,18.5835647652181,0.2222,0.0269695000326208,0.0179796666884139,1,Ps
24.2976592529643,91.5733016871752,4.98890970334218,0.274,0.0394726037310262,0.00619754226657841,0.001,Ps,10.5767711461211,0.2222,0.0593679348836915,0.0395786232557944,1,Ps,18.557506070592,0.2222,0.0270847629934248,0.0180565086622832,1,Ps
24.303721318021,91.5912471191756,5.79216801051938,0.274,0.0446168936103705,0.0101030668146234,0.001,Ps,10.5853303153468,0.2222,0.0572849250174292,0.0381899500116194,1,Ps,18.5516513237577,0.2222,0.0264951547554489,0.0176634365036326,1,Ps
24.3097812745854,91.6091942658309,5.81024602366566,0.274,0.0374909472756545,0.00715208873874868,0.001,Ps,10.6033182273348,0.2222,0.0524664774943878,0.0349776516629252,1,Ps,18.5571725883041,0.2222,0.0257311107015721,0.0171275007207214,1,Ps
24.3158391218616,91.6271431271914,5.8118921291556,0.274,0.0260009524866707,0.00493378287954253,0.001,Ps,10.6043793904813,0.2222,0.045535661682334,0.0295435643727841,1,Ps,17.9220584803806,0.2222,0.0247381505507179,0.0147055281005931,1,Ps
24.3218948590534,91.6450937033072,5.82517814426072,0.274,0.0166728318079214,0.00495136817249163,0.001,Ps,10.610510621459,0.2222,0.0377129424986928,0.0216458999781694,1,Ps,17.9198180198242,0.2222,0.023781609764369,0.0133548839905679,1,Ps
24.3279484853649,91.6630459942272,6.65240817152509,0.274,0.0141231706407562,0.00832270869725244,0.001,Ps,10.6164391782453,0.2222,0.0293135258335813,0.0131182632565396,1,Ps,17.9233542742657,0.2222,0.0225290308934045,0.012136910305126,1,Ps
24.334,91.681,6.63410137650098,0.274,0.0130970206011727,0.00814044047118095,0.001,Ps,10.5851008136898,0.2222,0.0219473917536956,0.00695803004710187,1,Ps,17.8908369790127,0.2222,0.0213784052682495,0.0110527706178292,1,Ps
