lat,lon,ttMoho,ttMohostd,dvMoho,dvMohostd,breadthMoho,typeMoho,ttLAB,ttLABstd,ampLAB,ampLABstd,breadthLAB,typeLAB,ttSed,ttSedstd,dvSed,dvSedstd,breadthSed,typeSed
35,-108.5,11.4281,0.622206,0.0776277,0.0352475,1,Ps,9.14875,0.536544,0.0277128,0.00371315,19.1699057745939,Sp,0.799671100090984,0.0976492929554331,0.519478753541077,0.226766660816475,0.001,Ps
35.25,-108.5,11.3744,0.496794,0.0770748,0.0332949,1,Ps,8.96109,2.03819,0.0250587,0.00479155,15.4033381228711,Sp,0.788339791581302,0.0951517836647365,0.470229087990315,0.190327587999701,0.001,Ps
35.5,-108.5,12.0915,0.428523,0.0724188,0.0365026,1,Ps,12.5517,0,0.0213779,0.00103436,15.8250991395421,Sp,0.890362295842771,0.090703181163841,0.377298161470823,0.0848510760360906,0.001,Ps
35.75,-108.5,12.4571,0.479667,0.0781702,0.038367,1,Ps,13.1099,0.981808,0.021679,0.00242543,19.3727736020207,Sp,1.15279680552546,0.0869041824507051,0.31608156793247,0.0822422333396321,0.001,Ps
36,-108.5,12.5697,0.422602,0.0777157,0.0383485,1,Ps,12.9299,0.737199,0.0246176,0.00318996,20.033441839174,Sp,1.17638298974723,0.0844507678298325,0.262119185614504,0.0702480672613591,0.001,Ps
36.25,-108.5,12.9637,0.535768,0.074811,0.0348105,1,Ps,12.9326,0.802136,0.0248897,0.00368084,15,Sp,1.43679605695889,0.0803200012916975,0.194139422030049,0.0580943750624567,0.001,Ps
36.5,-108.5,13.0938,0.652645,0.069416,0.0301379,1,Ps,13.1305,0.310835,0.0283728,0.00516583,15.550073718446,Sp,1.54856013097803,0.0796412689539964,0.189447323976472,0.0575888206658092,0.001,Ps
36.75,-108.5,13.0705,0.721756,0.0471776,0.0248332,1,Ps,13.1028,0.219045,0.0308819,0.00480518,29.0798809796292,Sp,1.36231331463245,0.0798892223378701,0.191841933152043,0.0365514774256199,0.001,Ps
37,-108.5,13.3258,0.598916,0.0569446,0.0248856,1,Ps,13.1264,0.125456,0.0309104,0.00305167,43.1498264238966,Sp,1.54976112231515,0.0780741180824976,0.171859642553874,0.0442403822232403,0.001,Ps
37.25,-108.5,13.2498,0.602246,0.0871341,0.0342574,1,Ps,13.2396,0.0943666,0.0280974,0.00338941,31.2001220721752,Sp,1.672370875744,0.0778583803387006,0.183176633656752,0.0542492848455973,0.001,Ps
37.5,-108.5,12.9308,0.610626,0.0810584,0.0410169,1,Ps,13.3448,0.0946083,0.0303512,0.00527238,30.1800495899294,Sp,0.949078337727712,0.0801100874825722,0.178936111139675,0.0323856237249976,0.001,Ps
37.75,-108.5,12.9682,0.738209,0.0881646,0.0431943,1,Ps,13.3251,0.940669,0.0266527,0.00485551,31.1001754787518,Sp,0.727055528524921,0.0831392187946027,0.209206143630438,0.0598714323791655,0.001,Ps
38,-108.5,12.9907,0.80095,0.0815476,0.043279,1,Ps,11.1887,1.45976,0.0272737,0.00602782,4.81001487470875,Sp,0.637745730088283,0.0835633375217821,0.226296634622356,0.0863911670672744,0.001,Ps
38.25,-108.5,12.8924,0.980891,0.0690038,0.0411609,1,Ps,10.9698,0.308617,0.0308373,0.00698882,6.20012207217517,Sp,0.576084132665127,0.083953212651642,0.23362873642538,0.0963475359478924,0.001,Ps
38.5,-108.5,13.2204,1.04986,0.0826453,0.0378955,1,Ps,11.3841,0.555003,0.0254323,0.00454849,11.2801899694675,Sp,0.405517632415076,0.0856329829212241,0.2367099243083,0.11613258889277,0.001,Ps
38.75,-108.5,13.2188,1.17089,0.0560444,0.0331542,1,Ps,12.2644,0.336763,0.0259802,0.0026232,36.2098496986343,Sp,0.479742285952862,0.085566909923143,0.222094340312032,0.124939511027815,0.001,Ps
39,-108.5,12.9964,1.3004,0.0392349,0.0318444,1,Ps,12.553,0.274282,0.0282443,0.00495889,10.3600991798589,Sp,0.625076210042079,0.0832726191649767,0.187347760087549,0.0912437024718965,0.001,Ps
39.25,-108.5,12.9772,1.10699,0.0475425,0.0314026,1,Ps,12.8584,0.182226,0.0373272,0.00488069,22.3100251773861,Sp,0.68754616537207,0.0834037064677889,0.175662570433502,0.0874447981587823,0.001,Ps
39.5,-108.5,13.1096,1.1657,0.04477,0.0232026,1,Ps,12.9712,0.151577,0.0373272,0.00413744,24.719990079744,Sp,1.36788825287504,0.0816030720426926,0.134525363654213,0.084502402186495,0.001,Ps
39.75,-108.5,13.3943,1.15743,0.0472278,0.021751,1,Ps,13.5577,0.273819,0.0294762,0.00474107,22.1299687190051,Sp,1.42193786459804,0.081009106886401,0.146473543420108,0.0902152183644686,0.001,Ps
40,-108.5,14.3503,1.09353,0.0387707,0.0201436,1,Ps,14.2631,0.305075,0.0244765,0.00249169,19.719990079744,Sp,1.88169532785313,0.0815669888641884,0.143494776499268,0.0800879877498705,0.001,Ps
40.25,-108.5,14.4857,1.09155,0.0370947,0.0188679,1,Ps,14.5447,0.12241,0.0233474,0.00214699,29.819943541619,Sp,1.84352860749432,0.0819393178471985,0.140654544445254,0.0753142326649962,0.001,Ps
40.5,-108.5,14.278,1.08134,0.0420548,0.0176251,1,Ps,14.5921,1.16512,0.0204678,0.000480496,25,Sp,1.52250861937632,0.0828836908308476,0.181776507963583,0.0645347435669668,0.001,Ps
40.75,-108.5,14.2956,1.0676,0.0474565,0.0145544,1,Ps,12.1471,0.0923619,0.0260748,0.00348946,19.1798275730526,Sp,1.75591313002977,0.0830377257365005,0.239312666307999,0.0438009896845333,0.001,Ps
41,-108.5,13.9338,1.07277,0.0461886,0.0137823,1,Ps,12.1729,0.184459,0.0307115,0.00328713,5,Sp,1.28394205484007,0.0854318568066483,0.223010142047982,0.0559976862185841,0.001,Ps
41.25,-108.5,13.2525,1.08003,0.0426463,0.00297645,1,Ps,12.3098,0.214794,0.0273203,0.00386095,12.4099717708095,Sp,1.37135765805332,0.0865832129604781,0.215194193875063,0.068922959164304,0.001,Ps
41.5,-108.5,13.2138,1.25483,0.0465208,0.00995975,1,Ps,11.838,0.429138,0.0242447,0.00190524,9.43998015948806,Sp,1.92774126783514,0.0859187628862972,0.227202948650099,0.0667257860205151,0.001,Ps
41.75,-108.5,13.1386,1.31666,0.0389364,0.0131219,1,Ps,10.7909,0.305525,0.0237355,0.00114953,14.6749571387117,Sp,1.894914069783,0.0842054374522226,0.185943321953219,0.0625862508399217,0.001,Ps
42.5,-108.5,14.0338,1.0692,0.0687638,0.0181297,1,Ps,10.7342,0.809684,0.0214806,0.00225276,24.2701264538944,Sp,1.02824270196518,0.0894968200900103,0.121181951244883,0.0564393821086634,0.001,Ps
42.75,-108.5,14.123,1.13283,0.0660976,0.0157697,1,Ps,10.3296,0.119419,0.0225415,0.00150022,13.2100230579518,Sp,0.852233901236749,0.0920554557704341,0.130035748659425,0.0807419215365024,0.001,Ps
43,-108.5,13.6888,1.02456,0.0639031,0.0086193,1,Ps,12.0671,0.0300183,0.0220658,0.000774571,7.41462851698843,Sp,0.800890808426455,0.0907127920599225,0.120920778762126,0.0706044557454874,0.001,Ps
43.25,-108.5,13.6192,1.09002,0.0687313,0.00520533,1,Ps,12.1502,0.0605145,0.022911,0.00171341,7.59002822919051,Sp,1.0183228748936,0.0858858927170697,0.0970953738246434,0.032779678834031,0.001,Ps
43.5,-108.5,13.596,0.963253,0.0687595,0.00805875,1,Ps,12.1765,0.0305967,0.0216202,0.00154128,15,Sp,1.13576358146877,0.0835213742259265,0.0951401681810797,0.0270588582437639,0.001,Ps
43.75,-108.5,14.2391,0.956473,0.0646013,0.0244844,1,Ps,14.3581,0.216706,0.0222877,0.00133779,15,Sp,1.25352764138131,0.0819236166627506,0.116204654463086,0.0185211883795739,0.001,Ps
44,-108.5,14.4704,0.834521,0.0637238,0.0287136,1,Ps,14.2972,0.216343,0.0218052,0.00150678,22.2250090598714,Sp,1.11585110480558,0.0822048488381294,0.119092789436195,0.0220382041834616,0.001,Ps
44.5,-108.5,13.5736,0.706656,0.0663093,0.0240985,1,Ps,13.0301,0.0611691,0.021337,0.00126012,24.3563745926945,Sp,1.60522200462192,0.0831236711656055,0.259039845532737,0.0163695496968839,0.001,Ps
44.75,-108.5,14.3091,0.696386,0.0767013,0.0317123,1,Ps,12.8745,0.0608263,0.0323118,0.0031175,12.8949486001335,Sp,2.00227429411233,0.0828009272919327,0.332364141910553,0.0131209942723183,0.001,Ps
45,-108.5,13.4706,0.637728,0.0708217,0.0271367,1,Ps,12.8822,0.395749,0.0363678,0.004209,6.47020332552091,Sp,1.17498387479208,0.0848227552517994,0.313766935005123,0.0465597183098341,0.001,Ps
31.5,-108.25,9.78539,0.371831,0.131165,0.0754104,1,Ps,10.8525,0.256047,0.0554447,0.00490497,22.5997627242322,Sp,1.21716518478982,0.0816355059173085,0.184339405955801,0.128170213614244,0.001,Ps
31.75,-108.25,9.95674,0.429891,0.151599,0.0702568,1,Ps,11.2663,0.287354,0.0502104,0.00438068,30.7405291090072,Sp,1.30153544686084,0.0843408113450453,0.187229312236531,0.1210993072014,0.001,Ps
32,-108.25,10.3822,0.615038,0.141527,0.0725165,1,Ps,11.685,0.446919,0.0475445,0.00336632,33.3394575474468,Sp,1.44191455353349,0.0841373446722403,0.189392570970282,0.109737324307572,0.001,Ps
32.25,-108.25,10.3652,0.609509,0.129727,0.0754149,1,Ps,12.1966,0.351157,0.0449418,0.00628148,23.7006942854963,Sp,1.04906359928105,0.0859903381260752,0.229771309149503,0.125061169285986,0.001,Ps
32.5,-108.25,10.4664,0.67413,0.131715,0.0804152,1,Ps,11.4849,0.446827,0.0395907,0.00538394,28.9696311121998,Sp,0.777174456580819,0.0894558043956494,0.285736804356907,0.160920663159337,0.001,Ps
32.75,-108.25,10.2657,0.614182,0.149522,0.0910538,1,Ps,11.8439,0.448391,0.0418993,0.00499542,45,Sp,0.505881763138159,0.0920281979754714,0.2849911019191,0.157503890703646,0.001,Ps
33,-108.25,10.3781,0.497496,0.174663,0.117481,1,Ps,11.9959,0.224443,0.0432344,0.00462812,37.0401312275883,Sp,0.171184153343172,0.109092048656757,0.361694213394522,0.285384790238877,0.001,Ps
33.25,-108.25,10.4232,0.24844,0.197458,0.135923,1,Ps,11.3951,0.994194,0.0376915,0.00691519,47.2201876859693,Sp,0.15878251269079,0.113095390262608,0.387784213908423,0.304912279700512,0.001,Ps
33.5,-108.25,10.6972,0.315716,0.210988,0.130079,1,Ps,10.2096,0.480999,0.040112,0.00944177,28.6995567273056,Sp,0.232548425901789,0.10782998697804,0.441480134692628,0.292666872343954,0.001,Ps
33.75,-108.25,11.0054,0.24686,0.218606,0.129751,1,Ps,10.2847,0.192656,0.0439083,0.00875561,13.3199816891737,Sp,0.276930279270749,0.110429922155631,0.549035845262037,0.284207432514692,0.001,Ps
34,-108.25,11.2155,0.438597,0.219157,0.119499,1,Ps,10.5586,0.225062,0.0359705,0.00656549,12.2407873655299,Sp,0.316679394366748,0.109817059565405,0.573102826007847,0.257893061323797,0.001,Ps
34.25,-108.25,11.6598,0.493394,0.154247,0.079226,1,Ps,10.8354,1.06288,0.0282156,0.00415778,32.02067597467,Sp,0.767385821163097,0.108250578619522,0.719812038957289,0.295596637666035,0.001,Ps
34.5,-108.25,12.0308,0.688352,0.107605,0.0554181,1,Ps,11.8644,1.48407,0.0252668,0.00401206,32.3308121604946,Sp,1.01667210596596,0.109155659817362,0.785164817529181,0.344883137833609,0.001,Ps
34.75,-108.25,11.7879,0.556719,0.103647,0.0518118,1,Ps,10.3165,1.09001,0.0261245,0.00100365,7.22991531242847,Sp,0.935507578375367,0.10780264757353,0.73078975732778,0.322085403308011,0.001,Ps
35,-108.25,11.4383,0.689334,0.084732,0.0427124,1,Ps,10.2535,1.56118,0.0265753,0.0028381,27.4208369554593,Sp,0.775769814370752,0.0988668368447274,0.519898512282321,0.231868398010608,0.001,Ps
35.25,-108.25,11.3707,0.557072,0.0844048,0.0395754,1,Ps,13.1329,2.21065,0.0265534,0.00322639,23.3199816891737,Sp,0.764581949392134,0.0960251516994738,0.458101867196995,0.180574108489461,0.001,Ps
35.5,-108.25,12.0933,0.423345,0.0829555,0.0432382,1,Ps,13.5873,0.15591,0.0221925,0.00142896,23.463978020475,Sp,0.969488350373573,0.0898336869852227,0.342753885074087,0.0697323257694144,0.001,Ps
35.75,-108.25,12.6144,0.542574,0.0861098,0.0430199,1,Ps,13.2239,0.0927372,0.0251653,0.00558052,14.0693904020752,Sp,1.2710990758852,0.0858920918087174,0.286472642430737,0.0959964199193988,0.001,Ps
36,-108.25,12.632,0.359904,0.0833539,0.0412607,1,Ps,13.3334,0.0929074,0.0310452,0.00722423,18.6095319323409,Sp,1.28118017305504,0.0840809976038351,0.247686443292154,0.0806482349665624,0.001,Ps
36.25,-108.25,12.9831,0.592544,0.0735082,0.0346448,1,Ps,13.333,0.279713,0.0322978,0.00610855,9.08026245517662,Sp,1.53419636020928,0.0800493212302722,0.19340396492776,0.0627388848491912,0.001,Ps
36.5,-108.25,13.1306,0.591229,0.0662043,0.0291494,1,Ps,13.1466,0.343582,0.0349505,0.00577621,44.1702872501413,Sp,1.63569127287291,0.0796145144800459,0.188580369221519,0.0641589133557982,0.001,Ps
36.75,-108.25,13.3399,0.534112,0.0481145,0.0226755,1,Ps,13.0565,0.156524,0.0379961,0.00467108,43.8796063172351,Sp,1.54839806407025,0.0786820492230623,0.170097063884707,0.0475326200605321,0.001,Ps
37,-108.25,13.7042,0.535162,0.0507123,0.0217217,1,Ps,13.1336,0.0628805,0.0371797,0.00401439,32.0401312275883,Sp,1.70518211599551,0.0771724898071593,0.153913574411093,0.0506979957442498,0.001,Ps
37.25,-108.25,13.3651,0.422443,0.0813022,0.0324956,1,Ps,13.232,0.158689,0.0378194,0.00552759,41.8503471427481,Sp,1.65194228584105,0.0777245297918158,0.175608977343781,0.0515839935942719,0.001,Ps
37.5,-108.25,13.0911,0.612131,0.0836867,0.0421782,1,Ps,13.4829,0.160352,0.0409516,0.00485708,30.7396879548939,Sp,0.801745921731332,0.0809679423439366,0.182258281875762,0.0361246936451504,0.001,Ps
37.75,-108.25,13.1524,0.676273,0.0935659,0.0456827,1,Ps,13.2476,0.419763,0.035347,0.00625502,24.2603189135576,Sp,0.529457581822482,0.0847856342824507,0.232073480039291,0.0786049021428872,0.001,Ps
38,-108.25,13.0576,0.798637,0.0915803,0.0516905,1,Ps,11.9793,0.668987,0.0356386,0.0047234,21.3004432726944,Sp,0.499246967517874,0.0852939186226747,0.244942375411538,0.105637494115407,0.001,Ps
38.25,-108.25,13.0649,0.920073,0.0882514,0.0545474,1,Ps,11.3921,0.188252,0.0384527,0.00443189,8.90020599679561,Sp,0.354156916252111,0.0863732458595008,0.260643383176733,0.129371673573795,0.001,Ps
38.5,-108.25,13.6571,1.05857,0.112345,0.0486462,1,Ps,11.3805,0.124097,0.0315969,0.00587286,4.90997520503528,Sp,0.241898492064424,0.0899032693693841,0.286309710964041,0.140364967133783,0.001,Ps
38.75,-108.25,13.5772,1.18161,0.0605098,0.0387483,1,Ps,11.6731,0.490285,0.0233565,0.00192638,22.850542332517,Sp,0.505135025027604,0.0849564226913571,0.225624187351167,0.140910069986837,0.001,Ps
39,-108.25,13.201,1.18004,0.0379062,0.0357702,1,Ps,12.8551,0.183707,0.0285375,0.00569201,16.8611985904948,Sp,0.776625647860706,0.0816444187683468,0.173984843186878,0.0918435528537971,0.001,Ps
39.25,-108.25,13.3667,1.17216,0.0476047,0.0340924,1,Ps,13.0366,0.0612268,0.0341566,0.00564676,32.9598687724117,Sp,0.835910567779077,0.0838144452392533,0.181015657668541,0.0940274814302042,0.001,Ps
39.5,-108.25,13.308,1.1689,0.0444602,0.0223333,1,Ps,13.1661,0.0918846,0.0347318,0.00448733,24.2603120451061,Sp,1.30397937877854,0.0827188802590696,0.143445669247167,0.0808041531819367,0.001,Ps
39.75,-108.25,14.0051,1.16668,0.0465251,0.0232606,1,Ps,13.6255,0.213543,0.0295285,0.00436826,31.8503471427481,Sp,1.31376905128443,0.0833137345531653,0.161495943025192,0.0864927537902978,0.001,Ps
40,-108.25,14.7828,1.03271,0.0429458,0.0223765,1,Ps,14.424,0.334774,0.0248466,0.00220603,14.7993438620584,Sp,1.74922631930578,0.082732386749354,0.154062622323,0.0762868507043021,0.001,Ps
40.25,-108.25,15.0775,1.03542,0.0434507,0.0218239,1,Ps,14.7426,0.0610247,0.0230634,0.00197392,14.9948606667494,Sp,1.79513398843294,0.082708358316517,0.153179700112088,0.070048292198372,0.001,Ps
40.5,-108.25,14.8939,1.08412,0.0473613,0.0212502,1,Ps,14.7154,0,0.0196368,0,22.2616483454424,Sp,1.64677236650026,0.0826620963451944,0.190752846937647,0.0639287058492333,0.001,Ps
40.75,-108.25,14.841,0.946664,0.0486875,0.0167605,1,Ps,11.9671,0.214809,0.027866,0.00837628,21.5344339069353,Sp,2.20672016870995,0.0819259250669675,0.25055506696847,0.0570708476038864,0.001,Ps
41,-108.25,14.1653,0.954033,0.0477997,0.0162026,1,Ps,12.0963,0.275425,0.0340004,0.00826541,21.8394750896468,Sp,1.6398842266701,0.0840441341394615,0.233007859014051,0.0459530818331211,0.001,Ps
41.25,-108.25,13.3089,0.961285,0.0505262,0.0120334,1,Ps,12.3384,0.183005,0.0341089,0.0068154,12.2299153124285,Sp,1.37526468117032,0.0868637333353596,0.20548808626065,0.0614772261294236,0.001,Ps
41.5,-108.25,13.3094,1.18995,0.0597991,0.0175142,1,Ps,12.1347,0.152361,0.0293939,0.00539511,19.1702872501413,Sp,1.83610246941028,0.0855666010802747,0.219208963635617,0.0482668725417493,0.001,Ps
41.75,-108.25,13.0582,1.26457,0.0588668,0.0200073,1,Ps,11.872,0.030376,0.0296282,0.00448435,20.9250525075985,Sp,1.21922138982762,0.087872270152127,0.152939298666301,0.0653289614969185,0.001,Ps
42.25,-108.25,13.2597,1.19636,0.0625849,0.0228048,1,Ps,12.3141,0,0.0179779,0,42.3398490425853,Sp,0.901478008492489,0.088466887354423,0.118392125053678,0.0617913732294367,0.001,Ps
42.5,-108.25,13.9775,1.13328,0.0670844,0.0103834,1,Ps,10.6059,0.753135,0.0221847,0.00264477,41.8397863818425,Sp,0.777819607858242,0.0922292391467796,0.130430978736354,0.0775511366729401,0.001,Ps
42.75,-108.25,14.1195,1.07391,0.0673175,0.0107928,1,Ps,10.5236,0.0601821,0.0236023,0.00120175,9.81670333023918,Sp,0.786396025999715,0.092482614917124,0.131420378512713,0.0775572639909605,0.001,Ps
43,-108.25,13.761,1.08153,0.0592434,0,1,Ps,12.1948,0.846831,0.0237507,0.00186365,7.04013122758831,Sp,0.637103945550929,0.0922946942971047,0.143681204808179,0.083746334449456,0.001,Ps
43.25,-108.25,13.2265,1.14284,0.0604849,0,1,Ps,12.1937,0.15168,0.0230815,0.00213496,0.36984054322118,Sp,0.700528048360557,0.0870764033144756,0.109064696341683,0.0568124404023977,0.001,Ps
43.5,-108.25,13.1988,1.13667,0.0558341,0,1,Ps,12.2017,0.0608687,0.0228091,0.00243573,13.7275050783448,Sp,0.701830699507682,0.0870420954333202,0.124515530126531,0.0576988498082342,0.001,Ps
43.75,-108.25,13.8347,1.137,0.0485727,0.0116254,1,Ps,14.3567,0.183303,0.0227771,0.00152405,12.7588709821894,Sp,0.964021969662275,0.0840441010268856,0.143830639756767,0.0316549701113618,0.001,Ps
44,-108.25,14.0941,0.952668,0.046296,0.0176668,1,Ps,14.2732,0.274329,0.0234488,0.00157353,16.3904680676591,Sp,1.44675513349183,0.0803396617835712,0.116051061663222,0.0114276024299611,0.001,Ps
44.25,-108.25,13.6807,0.892428,0.0591687,0.0179254,1,Ps,13.491,0.394531,0.0237632,0.00166999,20.9197375448234,Sp,1.08884106517592,0.084135077756968,0.181079938674041,0.0371611690491883,0.001,Ps
44.5,-108.25,13.0126,0.710593,0.0603423,0.0124474,1,Ps,12.8748,0.211562,0.024311,0.00212023,22.7798191824823,Sp,1.30429492121712,0.0838976785889586,0.209841608570584,0.0273732481566946,0.001,Ps
44.75,-108.25,13.8477,0.645263,0.0681557,0.025341,1,Ps,12.5704,0.120732,0.025585,0.00317815,1.94230122553876,Sp,1.67918254238763,0.0833108330037905,0.303004700776764,0.0137203547221451,0.001,Ps
45,-108.25,13.4605,0.698634,0.0685987,0.0261675,1,Ps,12.8658,0.544638,0.0329186,0.00366156,15.6402628257456,Sp,1.08379382688719,0.0848077531673936,0.308702138616261,0.0510959155452465,0.001,Ps
31.75,-108,10.2146,0.493034,0.146534,0.0810153,1,Ps,11.6701,0.287727,0.0406581,0.00689349,23.3301401918599,Sp,1.29745337424927,0.0844951259841966,0.189987657010092,0.110577601179165,0.001,Ps
32,-108,10.9063,0.60503,0.124378,0.0629195,1,Ps,11.7608,0.383705,0.0346536,0.00801987,0.740069430441365,Sp,1.53058300856733,0.083771459188735,0.190498795267379,0.0948960137872906,0.001,Ps
32.25,-108,10.5177,0.60903,0.135659,0.0778413,1,Ps,11.3882,0.703229,0.0309574,0.00693107,18.6198214694438,Sp,1.04437672886344,0.0867576526590318,0.226844048252015,0.127701246622741,0.001,Ps
32.5,-108,10.3941,0.539699,0.124634,0.0773694,1,Ps,11.113,0.511197,0.0334791,0.00372647,34.6299652847793,Sp,0.812917880575185,0.0870876232685777,0.257814922721756,0.164731587578712,0.001,Ps
32.75,-108,10.416,0.554767,0.139795,0.0880646,1,Ps,12.1553,0.640295,0.0357434,0.00294558,47.1299687190051,Sp,0.582314382598386,0.0909870508864504,0.283356192784919,0.165645905627563,0.001,Ps
33,-108,10.3189,0.496126,0.171959,0.107805,1,Ps,11.9923,0.83324,0.0345103,0.00488282,40.5500843051501,Sp,0.238939577899593,0.10266216417359,0.335712121867832,0.255734452265951,0.001,Ps
33.25,-108,10.4186,0.248253,0.210882,0.133336,1,Ps,10.633,1.28326,0.0297286,0.00520881,43.1597619592584,Sp,0.175180932432303,0.110342955413518,0.374890497899347,0.303583650739579,0.001,Ps
33.5,-108,10.5547,0.179649,0.212603,0.126708,1,Ps,10.2278,1.18707,0.0299352,0.00420705,6.75021324577687,Sp,0.237626861166622,0.107288889388188,0.431200886514224,0.293437268638356,0.001,Ps
33.75,-108,11.0001,0.246771,0.214896,0.119534,1,Ps,10.2356,0.160473,0.0334189,0.00496177,20.360112916762,Sp,0.301299751757881,0.109021507280803,0.547988778251936,0.269563951164946,0.001,Ps
34,-108,11.2413,0.438428,0.218845,0.107438,1,Ps,10.3657,0.385706,0.0334189,0.00462372,33.1597619592584,Sp,0.376435158526807,0.108250922348353,0.57542973915134,0.229307479187065,0.001,Ps
34.25,-108,11.5267,0.550931,0.14758,0.0766173,1,Ps,12.0095,0.676975,0.0319687,0.00614607,23.590257114519,Sp,0.689389452823965,0.108691903379064,0.692108052783565,0.23256143933779,0.001,Ps
34.5,-108,12.0711,0.620066,0.0926649,0.0529192,1,Ps,12.0496,0.387337,0.0270085,0.00371651,40,Sp,0.859332286482688,0.109091661681063,0.76099544428833,0.332869306245491,0.001,Ps
34.75,-108,11.8758,0.746569,0.101932,0.0538667,1,Ps,11.7358,0.418175,0.0263347,0.000905954,47.4099717708095,Sp,0.788063694861918,0.107635533159697,0.683125905387934,0.25991958112511,0.001,Ps
35,-108,11.5947,0.68733,0.0843646,0.0465723,1,Ps,11.868,0.640105,0.02633,0.0017532,49.4499156948499,Sp,0.663392989494275,0.101482600001957,0.521764569875476,0.205655977131998,0.001,Ps
35.25,-108,11.5259,0.557148,0.082133,0.0417699,1,Ps,13.6886,0.444427,0.0236802,0.00167677,37.2299153124285,Sp,0.68712798576311,0.0979079950024902,0.460510913413053,0.180318685441302,0.001,Ps
35.5,-108,12.3289,0.486496,0.0963206,0.0499437,1,Ps,13.7132,0.219687,0.0229449,0.00228598,11.4801388608827,Sp,1.1685986457326,0.0872404648469941,0.303725184548822,0.0794906307323517,0.001,Ps
35.75,-108,12.7899,0.602379,0.103837,0.0508239,1,Ps,13.2871,0.217639,0.0282682,0.00695945,21.0297932402533,Sp,1.53987110718441,0.0838344493194102,0.236918785099282,0.110058108039753,0.001,Ps
36,-108,12.8932,0.599282,0.0976615,0.049332,1,Ps,13.3147,0.279734,0.0384347,0.00408654,5.4600595101854,Sp,1.62616974764838,0.0822282663106854,0.215764441831881,0.0887530625847042,0.001,Ps
36.25,-108,13.3334,0.649504,0.0737401,0.0375116,1,Ps,12.758,0.560387,0.0375197,0.00313397,33.0500877393759,Sp,1.85460245583803,0.079067714541335,0.185649245332417,0.0649499907455207,0.001,Ps
36.5,-108,13.4363,0.648855,0.06214,0.0302365,1,Ps,12.4283,0.530571,0.0407654,0.00320567,49.9099752050353,Sp,1.93313042392014,0.0785380073190013,0.183754183145726,0.0618311327817765,0.001,Ps
36.75,-108,13.8813,0.58505,0.0483088,0.0229102,1,Ps,12.8158,0.374346,0.0434601,0.00171034,44.5399404898146,Sp,1.93424680271097,0.0767872483624895,0.146936060313568,0.0389120473324241,0.001,Ps
37,-108,14.2319,0.522901,0.0390371,0.019851,1,Ps,13.1651,0.125397,0.0431009,0.0021332,44.6299652847793,Sp,2.02644682690983,0.0759398223177891,0.135238046315411,0.0190747382169363,0.001,Ps
37.25,-108,13.6116,0.538999,0.0722207,0.0317765,1,Ps,13.0664,0.158646,0.0436424,0.00238122,39.5399404898146,Sp,1.66543879344209,0.0772589509646198,0.158635171638701,0.0499063561125185,0.001,Ps
37.5,-108,13.4273,0.555612,0.088023,0.0471249,1,Ps,13.0638,0.321811,0.0456052,0.00140642,38.9997917200263,Sp,0.626045139028282,0.0820976141127745,0.188224687060994,0.0480538593595732,0.001,Ps
37.75,-108,13.3754,0.497431,0.0962747,0.0550495,1,Ps,12.6848,0.325382,0.0409516,0.00450187,9.07015335317006,Sp,0.312855321494974,0.0886735757358726,0.270900037601267,0.152025183516174,0.001,Ps
38,-108,13.3642,0.676273,0.100038,0.0644254,1,Ps,12.3359,0.289786,0.0348238,0.00266889,20.6500446354767,Sp,0.321549922264637,0.0884681265818929,0.283377506492116,0.166572641249438,0.001,Ps
38.25,-108,13.5746,0.681812,0.120086,0.06138,1,Ps,11.793,0.316474,0.0346346,0.00432339,33.3398184176394,Sp,0.194828012833734,0.0915549670096425,0.303831886422343,0.179604369508046,0.001,Ps
38.5,-108,13.8604,0.743982,0.131317,0.054874,1,Ps,11.5308,0.343312,0.0293826,0.00524162,28.1597619592584,Sp,0.175371488087354,0.0953184937133983,0.331533309722117,0.179503772040367,0.001,Ps
38.75,-108,13.6368,0.926666,0.0638749,0.0388227,1,Ps,11.3785,0.492357,0.0230784,0.00194134,17.76876063783,Sp,0.489096618440091,0.0860108122608295,0.244877380850502,0.149168020443446,0.001,Ps
39,-108,13.3946,0.990911,0.0433036,0.0339824,1,Ps,13.0153,0.092381,0.0231656,0.00276829,26.869970703118,Sp,0.709151550005146,0.0828517766271151,0.190483925645517,0.102615233685573,0.001,Ps
39.25,-108,13.5331,1.11236,0.0482058,0.0336618,1,Ps,13.2055,0.0925584,0.0273758,0.00431665,39.5399404898146,Sp,0.792034104303249,0.0846503464516674,0.192667328181245,0.100224643771325,0.001,Ps
39.5,-108,13.5948,0.926876,0.0440804,0.0233796,1,Ps,13.406,0.123647,0.031692,0.00484233,25.5500843051501,Sp,1.06086943257998,0.0851510974292002,0.174147850136467,0.0855893340827393,0.001,Ps
39.75,-108,14.051,0.983287,0.0464119,0.0241117,1,Ps,13.8149,0.215306,0.0334658,0.00300637,31.9499122606241,Sp,1.18761118174413,0.0843847168300014,0.176408253313803,0.0859742506718523,0.001,Ps
40,-108,15.1226,0.975478,0.0460058,0.0234926,1,Ps,14.3298,0.244825,0.0284447,0.00474629,11.3000892709533,Sp,1.86459486220493,0.0829685935546961,0.165953988807705,0.0757700466495271,0.001,Ps
